Fecha,CCAA,Tipo_Producto,Producto_slug,Consumo_Tm
2024-07,"Murcia, Región de",GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,724
2024-07,"Murcia, Región de",OTRAS GASOLINAS,OtrasGasolinas,5
2024-07,"Murcia, Región de",OTROS FUELÓLEOS,OtrosFueloleos,0
2024-07,"Murcia, Región de",OTROS GASOLEOS,OtrosGasoleos,1407
2024-07,"Murcia, Región de",OTROS QUEROSENOS,OtrosQueroseno,0
2024-07,"Murcia, Región de",QUEROSENO AVIACIÓN,QuerosenoAviacion,1919
2024-07,"Navarra, Comunidad Foral de",BIODIESEL,Biodiesel,400
2024-07,"Navarra, Comunidad Foral de",BIOETANOL,Bioetanol,0
2024-07,"Navarra, Comunidad Foral de",FUELÓLEO  BIA,Fueloleo_BIA,108
2024-07,"Navarra, Comunidad Foral de",GLP,GLP,697
2024-07,"Navarra, Comunidad Foral de",GASÓLEO A,GasoleoA,47745
2024-07,"Navarra, Comunidad Foral de",GASÓLEO B,GasoleoB,6993
2024-07,"Navarra, Comunidad Foral de",GASÓLEO C,GasoleoC,224
2024-07,"Navarra, Comunidad Foral de",GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,7495
2024-07,"Navarra, Comunidad Foral de",GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,313
2024-07,"Navarra, Comunidad Foral de",OTRAS GASOLINAS,OtrasGasolinas,5
2024-07,"Navarra, Comunidad Foral de",OTROS FUELÓLEOS,OtrosFueloleos,0
2024-07,"Navarra, Comunidad Foral de",OTROS GASOLEOS,OtrosGasoleos,0
2024-07,"Navarra, Comunidad Foral de",OTROS QUEROSENOS,OtrosQueroseno,0
2024-07,"Navarra, Comunidad Foral de",QUEROSENO AVIACIÓN,QuerosenoAviacion,220
2024-07,País Vasco,BIODIESEL,Biodiesel,1118
2024-07,País Vasco,BIOETANOL,Bioetanol,0
2024-07,País Vasco,FUELÓLEO  BIA,Fueloleo_BIA,393
2024-07,País Vasco,GLP,GLP,2457
2024-07,País Vasco,GASÓLEO A,GasoleoA,136690
2024-07,País Vasco,GASÓLEO B,GasoleoB,13897
2024-07,País Vasco,GASÓLEO C,GasoleoC,2079
2024-07,País Vasco,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,22967
2024-07,País Vasco,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,1286
2024-07,País Vasco,OTRAS GASOLINAS,OtrasGasolinas,5
2024-07,País Vasco,OTROS FUELÓLEOS,OtrosFueloleos,156
2024-07,País Vasco,OTROS GASOLEOS,OtrosGasoleos,3555
2024-07,País Vasco,OTROS QUEROSENOS,OtrosQueroseno,2
2024-07,País Vasco,QUEROSENO AVIACIÓN,QuerosenoAviacion,10606
2024-07,"Rioja, La",BIODIESEL,Biodiesel,70
2024-07,"Rioja, La",BIOETANOL,Bioetanol,0
2024-07,"Rioja, La",FUELÓLEO  BIA,Fueloleo_BIA,26
2024-07,"Rioja, La",GLP,GLP,392
2024-07,"Rioja, La",GASÓLEO A,GasoleoA,12787
2024-07,"Rioja, La",GASÓLEO B,GasoleoB,3207
2024-07,"Rioja, La",GASÓLEO C,GasoleoC,468
2024-07,"Rioja, La",GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,3136
2024-07,"Rioja, La",GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,111
2024-07,"Rioja, La",OTRAS GASOLINAS,OtrasGasolinas,8
2024-07,"Rioja, La",OTROS FUELÓLEOS,OtrosFueloleos,0
2024-07,"Rioja, La",OTROS GASOLEOS,OtrosGasoleos,0
2024-07,"Rioja, La",OTROS QUEROSENOS,OtrosQueroseno,0
2024-07,"Rioja, La",QUEROSENO AVIACIÓN,QuerosenoAviacion,33
2024-08,Andalucía,BIODIESEL,Biodiesel,582
2024-08,Andalucía,BIOETANOL,Bioetanol,0
2024-08,Andalucía,FUELÓLEO  BIA,Fueloleo_BIA,23309
2024-08,Andalucía,GLP,GLP,15237
2024-08,Andalucía,GASÓLEO A,GasoleoA,307270
2024-08,Andalucía,GASÓLEO B,GasoleoB,48287
2024-08,Andalucía,GASÓLEO C,GasoleoC,1904
2024-08,Andalucía,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,96027
2024-08,Andalucía,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,4203
2024-08,Andalucía,OTRAS GASOLINAS,OtrasGasolinas,94
2024-08,Andalucía,OTROS FUELÓLEOS,OtrosFueloleos,255565
2024-08,Andalucía,OTROS GASOLEOS,OtrosGasoleos,43813
2024-08,Andalucía,OTROS QUEROSENOS,OtrosQueroseno,0
2024-08,Andalucía,QUEROSENO AVIACIÓN,QuerosenoAviacion,64664
2024-08,Aragón,BIODIESEL,Biodiesel,433
2024-08,Aragón,BIOETANOL,Bioetanol,0
2024-08,Aragón,FUELÓLEO  BIA,Fueloleo_BIA,95
2024-08,Aragón,GLP,GLP,2140
2024-08,Aragón,GASÓLEO A,GasoleoA,67617
2024-08,Aragón,GASÓLEO B,GasoleoB,17048
2024-08,Aragón,GASÓLEO C,GasoleoC,2114
2024-08,Aragón,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,18513
2024-08,Aragón,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,837
2024-08,Aragón,OTRAS GASOLINAS,OtrasGasolinas,11
2024-08,Aragón,OTROS FUELÓLEOS,OtrosFueloleos,0
2024-08,Aragón,OTROS GASOLEOS,OtrosGasoleos,0
2024-08,Aragón,OTROS QUEROSENOS,OtrosQueroseno,0
2024-08,Aragón,QUEROSENO AVIACIÓN,QuerosenoAviacion,9558
2024-08,"Asturias, Principado de",BIODIESEL,Biodiesel,57
2024-08,"Asturias, Principado de",BIOETANOL,Bioetanol,0
2024-08,"Asturias, Principado de",FUELÓLEO  BIA,Fueloleo_BIA,719
2024-08,"Asturias, Principado de",GLP,GLP,1875
2024-08,"Asturias, Principado de",GASÓLEO A,GasoleoA,36746
2024-08,"Asturias, Principado de",GASÓLEO B,GasoleoB,5421
2024-08,"Asturias, Principado de",GASÓLEO C,GasoleoC,1378
2024-08,"Asturias, Principado de",GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,12472
2024-08,"Asturias, Principado de",GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,740
2024-08,"Asturias, Principado de",OTRAS GASOLINAS,OtrasGasolinas,5
2024-08,"Asturias, Principado de",OTROS FUELÓLEOS,OtrosFueloleos,774
2024-08,"Asturias, Principado de",OTROS GASOLEOS,OtrosGasoleos,3027
2024-08,"Asturias, Principado de",OTROS QUEROSENOS,OtrosQueroseno,0
2024-08,"Asturias, Principado de",QUEROSENO AVIACIÓN,QuerosenoAviacion,1684
2024-08,"Balears, Illes",BIODIESEL,Biodiesel,0
2024-08,"Balears, Illes",BIOETANOL,Bioetanol,0
2024-08,"Balears, Illes",FUELÓLEO  BIA,Fueloleo_BIA,0
2024-08,"Balears, Illes",GLP,GLP,4125
2024-08,"Balears, Illes",GASÓLEO A,GasoleoA,37971
2024-08,"Balears, Illes",GASÓLEO B,GasoleoB,3034
2024-08,"Balears, Illes",GASÓLEO C,GasoleoC,14747
2024-08,"Balears, Illes",GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,33008
2024-08,"Balears, Illes",GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,1301
2024-08,"Balears, Illes",OTRAS GASOLINAS,OtrasGasolinas,33
2024-08,"Balears, Illes",OTROS FUELÓLEOS,OtrosFueloleos,0
2024-08,"Balears, Illes",OTROS GASOLEOS,OtrosGasoleos,7668
2024-08,"Balears, Illes",OTROS QUEROSENOS,OtrosQueroseno,0
2024-08,"Balears, Illes",QUEROSENO AVIACIÓN,QuerosenoAviacion,98433
2024-08,Canarias,BIODIESEL,Biodiesel,0
2024-08,Canarias,BIOETANOL,Bioetanol,0
2024-08,Canarias,FUELÓLEO  BIA,Fueloleo_BIA,144329
2024-08,Canarias,GLP,GLP,5990
2024-08,Canarias,GASÓLEO A,GasoleoA,54123
2024-08,Canarias,GASÓLEO B,GasoleoB,0
2024-08,Canarias,GASÓLEO C,GasoleoC,0
2024-08,Canarias,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,38356
2024-08,Canarias,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,8255
2024-08,Canarias,OTRAS GASOLINAS,OtrasGasolinas,6
2024-08,Canarias,OTROS FUELÓLEOS,OtrosFueloleos,95132
2024-08,Canarias,OTROS GASOLEOS,OtrosGasoleos,128529
2024-08,Canarias,OTROS QUEROSENOS,OtrosQueroseno,0
2024-08,Canarias,QUEROSENO AVIACIÓN,QuerosenoAviacion,89749
2024-08,Cantabria,BIODIESEL,Biodiesel,533
2024-08,Cantabria,BIOETANOL,Bioetanol,0
2024-08,Cantabria,FUELÓLEO  BIA,Fueloleo_BIA,27
2024-08,Cantabria,GLP,GLP,1324
2024-08,Cantabria,GASÓLEO A,GasoleoA,29394
2024-08,Cantabria,GASÓLEO B,GasoleoB,3992
2024-08,Cantabria,GASÓLEO C,GasoleoC,99
2024-08,Cantabria,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,10664
2024-08,Cantabria,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,453
2024-08,Cantabria,OTRAS GASOLINAS,OtrasGasolinas,2
2024-08,Cantabria,OTROS FUELÓLEOS,OtrosFueloleos,0
2024-08,Cantabria,OTROS GASOLEOS,OtrosGasoleos,1066
2024-08,Cantabria,OTROS QUEROSENOS,OtrosQueroseno,0
2024-08,Cantabria,QUEROSENO AVIACIÓN,QuerosenoAviacion,1266
2024-08,Castilla - La Mancha,BIODIESEL,Biodiesel,209
2024-08,Castilla - La Mancha,BIOETANOL,Bioetanol,0
2024-08,Castilla - La Mancha,FUELÓLEO  BIA,Fueloleo_BIA,103
2024-08,Castilla - La Mancha,GLP,GLP,3083
2024-08,Castilla - La Mancha,GASÓLEO A,GasoleoA,104715
2024-08,Castilla - La Mancha,GASÓLEO B,GasoleoB,30773
2024-08,Castilla - La Mancha,GASÓLEO C,GasoleoC,3170
2024-08,Castilla - La Mancha,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,26239
2024-08,Castilla - La Mancha,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,941
2024-08,Castilla - La Mancha,OTRAS GASOLINAS,OtrasGasolinas,30
2024-08,Castilla - La Mancha,OTROS FUELÓLEOS,OtrosFueloleos,0
2024-08,Castilla - La Mancha,OTROS GASOLEOS,OtrosGasoleos,0
2024-08,Castilla - La Mancha,OTROS QUEROSENOS,OtrosQueroseno,0
2024-08,Castilla - La Mancha,QUEROSENO AVIACIÓN,QuerosenoAviacion,185
2024-08,Castilla y León,BIODIESEL,Biodiesel,284
2024-08,Castilla y León,BIOETANOL,Bioetanol,0
2024-08,Castilla y León,FUELÓLEO  BIA,Fueloleo_BIA,438
2024-08,Castilla y León,GLP,GLP,4453
2024-08,Castilla y León,GASÓLEO A,GasoleoA,160174
2024-08,Castilla y León,GASÓLEO B,GasoleoB,39844
2024-08,Castilla y León,GASÓLEO C,GasoleoC,5358
2024-08,Castilla y León,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,42336
2024-08,Castilla y León,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,2727
2024-08,Castilla y León,OTRAS GASOLINAS,OtrasGasolinas,74
2024-08,Castilla y León,OTROS FUELÓLEOS,OtrosFueloleos,0
2024-08,Castilla y León,OTROS GASOLEOS,OtrosGasoleos,0
2024-08,Castilla y León,OTROS QUEROSENOS,OtrosQueroseno,0
2024-08,Castilla y León,QUEROSENO AVIACIÓN,QuerosenoAviacion,6355
2024-08,Cataluña,BIODIESEL,Biodiesel,1036
2024-08,Cataluña,BIOETANOL,Bioetanol,0
2024-08,Cataluña,FUELÓLEO  BIA,Fueloleo_BIA,21637
2024-08,Cataluña,GLP,GLP,15754
2024-08,Cataluña,GASÓLEO A,GasoleoA,289272
2024-08,Cataluña,GASÓLEO B,GasoleoB,28570
2024-08,Cataluña,GASÓLEO C,GasoleoC,3195
2024-08,Cataluña,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,104257
2024-08,Cataluña,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,5501
2024-08,Cataluña,OTRAS GASOLINAS,OtrasGasolinas,162
2024-08,Cataluña,OTROS FUELÓLEOS,OtrosFueloleos,99502
2024-08,Cataluña,OTROS GASOLEOS,OtrosGasoleos,21642
2024-08,Cataluña,OTROS QUEROSENOS,OtrosQueroseno,0
2024-08,Cataluña,QUEROSENO AVIACIÓN,QuerosenoAviacion,136896
2024-08,Ceuta,BIODIESEL,Biodiesel,0
2024-08,Ceuta,BIOETANOL,Bioetanol,0
2024-08,Ceuta,FUELÓLEO  BIA,Fueloleo_BIA,4804
2024-08,Ceuta,GLP,GLP,130
2024-08,Ceuta,GASÓLEO A,GasoleoA,1185
2024-08,Ceuta,GASÓLEO B,GasoleoB,0
2024-08,Ceuta,GASÓLEO C,GasoleoC,0
2024-08,Ceuta,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,550
2024-08,Ceuta,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,52
2024-08,Ceuta,OTRAS GASOLINAS,OtrasGasolinas,0
2024-08,Ceuta,OTROS FUELÓLEOS,OtrosFueloleos,8943
2024-08,Ceuta,OTROS GASOLEOS,OtrosGasoleos,7890
2024-08,Ceuta,OTROS QUEROSENOS,OtrosQueroseno,0
2024-08,Ceuta,QUEROSENO AVIACIÓN,QuerosenoAviacion,27
2024-08,Comunitat Valenciana,BIODIESEL,Biodiesel,403
2024-08,Comunitat Valenciana,BIOETANOL,Bioetanol,0
2024-08,Comunitat Valenciana,FUELÓLEO  BIA,Fueloleo_BIA,169
2024-08,Comunitat Valenciana,GLP,GLP,8060
2024-08,Comunitat Valenciana,GASÓLEO A,GasoleoA,176663
2024-08,Comunitat Valenciana,GASÓLEO B,GasoleoB,14806
2024-08,Comunitat Valenciana,GASÓLEO C,GasoleoC,1412
2024-08,Comunitat Valenciana,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,73476
2024-08,Comunitat Valenciana,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,3018
2024-08,Comunitat Valenciana,OTRAS GASOLINAS,OtrasGasolinas,36
2024-08,Comunitat Valenciana,OTROS FUELÓLEOS,OtrosFueloleos,26309
2024-08,Comunitat Valenciana,OTROS GASOLEOS,OtrosGasoleos,19326
2024-08,Comunitat Valenciana,OTROS QUEROSENOS,OtrosQueroseno,1
2024-08,Comunitat Valenciana,QUEROSENO AVIACIÓN,QuerosenoAviacion,51126
2024-08,ESPAÑA,BIODIESEL,Biodiesel,6946
2024-08,ESPAÑA,BIOETANOL,Bioetanol,0
2024-08,ESPAÑA,FUELÓLEO  BIA,Fueloleo_BIA,209574
2024-08,ESPAÑA,GLP,GLP,82669
2024-08,ESPAÑA,GASÓLEO A,GasoleoA,1847407
2024-08,ESPAÑA,GASÓLEO B,GasoleoB,259500
2024-08,ESPAÑA,GASÓLEO C,GasoleoC,50538
2024-08,ESPAÑA,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,623128
2024-08,ESPAÑA,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,35223
2024-08,ESPAÑA,OTRAS GASOLINAS,OtrasGasolinas,552
2024-08,ESPAÑA,OTROS FUELÓLEOS,OtrosFueloleos,487307
2024-08,ESPAÑA,OTROS GASOLEOS,OtrosGasoleos,247630
2024-08,ESPAÑA,OTROS QUEROSENOS,OtrosQueroseno,1
2024-08,ESPAÑA,QUEROSENO AVIACIÓN,QuerosenoAviacion,726091
2024-08,Extremadura,BIODIESEL,Biodiesel,53
2024-08,Extremadura,BIOETANOL,Bioetanol,0
2024-08,Extremadura,FUELÓLEO  BIA,Fueloleo_BIA,91
2024-08,Extremadura,GLP,GLP,2423
2024-08,Extremadura,GASÓLEO A,GasoleoA,60487
2024-08,Extremadura,GASÓLEO B,GasoleoB,12126
2024-08,Extremadura,GASÓLEO C,GasoleoC,269
2024-08,Extremadura,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,12753
2024-08,Extremadura,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,424
2024-08,Extremadura,OTRAS GASOLINAS,OtrasGasolinas,2
2024-08,Extremadura,OTROS FUELÓLEOS,OtrosFueloleos,0
2024-08,Extremadura,OTROS GASOLEOS,OtrosGasoleos,0
2024-08,Extremadura,OTROS QUEROSENOS,OtrosQueroseno,0
2024-08,Extremadura,QUEROSENO AVIACIÓN,QuerosenoAviacion,225
2024-08,Galicia,BIODIESEL,Biodiesel,84
2024-08,Galicia,BIOETANOL,Bioetanol,0
2024-08,Galicia,FUELÓLEO  BIA,Fueloleo_BIA,6319
2024-08,Galicia,GLP,GLP,7251
2024-08,Galicia,GASÓLEO A,GasoleoA,121369
2024-08,Galicia,GASÓLEO B,GasoleoB,19132
2024-08,Galicia,GASÓLEO C,GasoleoC,10041
2024-08,Galicia,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,42784
2024-08,Galicia,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,1862
2024-08,Galicia,OTRAS GASOLINAS,OtrasGasolinas,8
2024-08,Galicia,OTROS FUELÓLEOS,OtrosFueloleos,1056
2024-08,Galicia,OTROS GASOLEOS,OtrosGasoleos,10884
2024-08,Galicia,OTROS QUEROSENOS,OtrosQueroseno,0
2024-08,Galicia,QUEROSENO AVIACIÓN,QuerosenoAviacion,6783
2024-08,"Madrid, Comunidad de",BIODIESEL,Biodiesel,598
2024-08,"Madrid, Comunidad de",BIOETANOL,Bioetanol,0
2024-08,"Madrid, Comunidad de",FUELÓLEO  BIA,Fueloleo_BIA,503
2024-08,"Madrid, Comunidad de",GLP,GLP,4620
2024-08,"Madrid, Comunidad de",GASÓLEO A,GasoleoA,134104
2024-08,"Madrid, Comunidad de",GASÓLEO B,GasoleoB,7654
2024-08,"Madrid, Comunidad de",GASÓLEO C,GasoleoC,3816
2024-08,"Madrid, Comunidad de",GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,59106
2024-08,"Madrid, Comunidad de",GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,2149
2024-08,"Madrid, Comunidad de",OTRAS GASOLINAS,OtrasGasolinas,62
2024-08,"Madrid, Comunidad de",OTROS FUELÓLEOS,OtrosFueloleos,0
2024-08,"Madrid, Comunidad de",OTROS GASOLEOS,OtrosGasoleos,16
2024-08,"Madrid, Comunidad de",OTROS QUEROSENOS,OtrosQueroseno,0
2024-08,"Madrid, Comunidad de",QUEROSENO AVIACIÓN,QuerosenoAviacion,247366
2024-08,Melilla,BIODIESEL,Biodiesel,0
2024-08,Melilla,BIOETANOL,Bioetanol,0
2024-08,Melilla,FUELÓLEO  BIA,Fueloleo_BIA,6201
2024-08,Melilla,GLP,GLP,164
2024-08,Melilla,GASÓLEO A,GasoleoA,1255
2024-08,Melilla,GASÓLEO B,GasoleoB,0
2024-08,Melilla,GASÓLEO C,GasoleoC,0
2024-08,Melilla,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,655
2024-08,Melilla,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,0
2024-08,Melilla,OTRAS GASOLINAS,OtrasGasolinas,0
2024-08,Melilla,OTROS FUELÓLEOS,OtrosFueloleos,0
2024-08,Melilla,OTROS GASOLEOS,OtrosGasoleos,0
2024-08,Melilla,OTROS QUEROSENOS,OtrosQueroseno,0
2024-08,Melilla,QUEROSENO AVIACIÓN,QuerosenoAviacion,193
2024-08,"Murcia, Región de",BIODIESEL,Biodiesel,1055
2024-08,"Murcia, Región de",BIOETANOL,Bioetanol,0
2024-08,"Murcia, Región de",FUELÓLEO  BIA,Fueloleo_BIA,224
2024-08,"Murcia, Región de",GLP,GLP,2452
2024-08,"Murcia, Región de",GASÓLEO A,GasoleoA,79765
2024-08,"Murcia, Región de",GASÓLEO B,GasoleoB,10411
2024-08,"Murcia, Región de",GASÓLEO C,GasoleoC,241
2024-08,"Murcia, Región de",GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,17017
2024-08,"Murcia, Región de",GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,750
2024-08,"Murcia, Región de",OTRAS GASOLINAS,OtrasGasolinas,6
2024-08,"Murcia, Región de",OTROS FUELÓLEOS,OtrosFueloleos,26
2024-08,"Murcia, Región de",OTROS GASOLEOS,OtrosGasoleos,1201
2024-08,"Murcia, Región de",OTROS QUEROSENOS,OtrosQueroseno,0
2024-08,"Murcia, Región de",QUEROSENO AVIACIÓN,QuerosenoAviacion,1789
2024-08,"Navarra, Comunidad Foral de",BIODIESEL,Biodiesel,362
2024-08,"Navarra, Comunidad Foral de",BIOETANOL,Bioetanol,0
2024-08,"Navarra, Comunidad Foral de",FUELÓLEO  BIA,Fueloleo_BIA,272
2024-08,"Navarra, Comunidad Foral de",GLP,GLP,771
2024-08,"Navarra, Comunidad Foral de",GASÓLEO A,GasoleoA,44164
2024-08,"Navarra, Comunidad Foral de",GASÓLEO B,GasoleoB,5913
2024-08,"Navarra, Comunidad Foral de",GASÓLEO C,GasoleoC,299
2024-08,"Navarra, Comunidad Foral de",GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,8680
2024-08,"Navarra, Comunidad Foral de",GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,316
2024-08,"Navarra, Comunidad Foral de",OTRAS GASOLINAS,OtrasGasolinas,7
2024-08,"Navarra, Comunidad Foral de",OTROS FUELÓLEOS,OtrosFueloleos,0
2024-08,"Navarra, Comunidad Foral de",OTROS GASOLEOS,OtrosGasoleos,0
2024-08,"Navarra, Comunidad Foral de",OTROS QUEROSENOS,OtrosQueroseno,0
2024-08,"Navarra, Comunidad Foral de",QUEROSENO AVIACIÓN,QuerosenoAviacion,240
2024-08,País Vasco,BIODIESEL,Biodiesel,1180
2024-08,País Vasco,BIOETANOL,Bioetanol,0
2024-08,País Vasco,FUELÓLEO  BIA,Fueloleo_BIA,313
2024-08,País Vasco,GLP,GLP,2383
2024-08,País Vasco,GASÓLEO A,GasoleoA,129848
2024-08,País Vasco,GASÓLEO B,GasoleoB,9873
2024-08,País Vasco,GASÓLEO C,GasoleoC,1913
2024-08,País Vasco,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,22784
2024-08,País Vasco,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,1538
2024-08,País Vasco,OTRAS GASOLINAS,OtrasGasolinas,4
2024-08,País Vasco,OTROS FUELÓLEOS,OtrosFueloleos,0
2024-08,País Vasco,OTROS GASOLEOS,OtrosGasoleos,2568
2024-08,País Vasco,OTROS QUEROSENOS,OtrosQueroseno,0
2024-08,País Vasco,QUEROSENO AVIACIÓN,QuerosenoAviacion,9533
2024-08,"Rioja, La",BIODIESEL,Biodiesel,77
2024-08,"Rioja, La",BIOETANOL,Bioetanol,0
2024-08,"Rioja, La",FUELÓLEO  BIA,Fueloleo_BIA,21
2024-08,"Rioja, La",GLP,GLP,434
2024-08,"Rioja, La",GASÓLEO A,GasoleoA,11285
2024-08,"Rioja, La",GASÓLEO B,GasoleoB,2616
2024-08,"Rioja, La",GASÓLEO C,GasoleoC,582
2024-08,"Rioja, La",GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,3451
2024-08,"Rioja, La",GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,156
2024-08,"Rioja, La",OTRAS GASOLINAS,OtrasGasolinas,10
2024-08,"Rioja, La",OTROS FUELÓLEOS,OtrosFueloleos,0
2024-08,"Rioja, La",OTROS GASOLEOS,OtrosGasoleos,0
2024-08,"Rioja, La",OTROS QUEROSENOS,OtrosQueroseno,0
2024-08,"Rioja, La",QUEROSENO AVIACIÓN,QuerosenoAviacion,19
2024-09,Andalucía,BIODIESEL,Biodiesel,440
2024-09,Andalucía,BIOETANOL,Bioetanol,0
2024-09,Andalucía,FUELÓLEO  BIA,Fueloleo_BIA,20473
2024-09,Andalucía,GLP,GLP,17410
2024-09,Andalucía,GASÓLEO A,GasoleoA,283332
2024-09,Andalucía,GASÓLEO B,GasoleoB,51074
2024-09,Andalucía,GASÓLEO C,GasoleoC,3704
2024-09,Andalucía,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,79814
2024-09,Andalucía,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,3227
2024-09,Andalucía,OTRAS GASOLINAS,OtrasGasolinas,80
2024-09,Andalucía,OTROS FUELÓLEOS,OtrosFueloleos,248196
2024-09,Andalucía,OTROS GASOLEOS,OtrosGasoleos,42136
2024-09,Andalucía,OTROS QUEROSENOS,OtrosQueroseno,0
2024-09,Andalucía,QUEROSENO AVIACIÓN,QuerosenoAviacion,67736
2024-09,Aragón,BIODIESEL,Biodiesel,801
2024-09,Aragón,BIOETANOL,Bioetanol,0
2024-09,Aragón,FUELÓLEO  BIA,Fueloleo_BIA,173
2024-09,Aragón,GLP,GLP,2898
2024-09,Aragón,GASÓLEO A,GasoleoA,66566
2024-09,Aragón,GASÓLEO B,GasoleoB,20115
2024-09,Aragón,GASÓLEO C,GasoleoC,4575
2024-09,Aragón,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,14585
2024-09,Aragón,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,618
2024-09,Aragón,OTRAS GASOLINAS,OtrasGasolinas,4
2024-09,Aragón,OTROS FUELÓLEOS,OtrosFueloleos,0
2024-09,Aragón,OTROS GASOLEOS,OtrosGasoleos,17
2024-09,Aragón,OTROS QUEROSENOS,OtrosQueroseno,0
2024-09,Aragón,QUEROSENO AVIACIÓN,QuerosenoAviacion,9255
2024-09,"Asturias, Principado de",BIODIESEL,Biodiesel,32
2024-09,"Asturias, Principado de",BIOETANOL,Bioetanol,0
2024-09,"Asturias, Principado de",FUELÓLEO  BIA,Fueloleo_BIA,636
2024-09,"Asturias, Principado de",GLP,GLP,1738
2024-09,"Asturias, Principado de",GASÓLEO A,GasoleoA,32606
2024-09,"Asturias, Principado de",GASÓLEO B,GasoleoB,5927
2024-09,"Asturias, Principado de",GASÓLEO C,GasoleoC,2148
2024-09,"Asturias, Principado de",GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,9081
2024-09,"Asturias, Principado de",GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,556
2024-09,"Asturias, Principado de",OTRAS GASOLINAS,OtrasGasolinas,2
2024-09,"Asturias, Principado de",OTROS FUELÓLEOS,OtrosFueloleos,1659
2024-09,"Asturias, Principado de",OTROS GASOLEOS,OtrosGasoleos,2703
2024-09,"Asturias, Principado de",OTROS QUEROSENOS,OtrosQueroseno,0
2024-09,"Asturias, Principado de",QUEROSENO AVIACIÓN,QuerosenoAviacion,1536
2024-09,"Balears, Illes",BIODIESEL,Biodiesel,0
2024-09,"Balears, Illes",BIOETANOL,Bioetanol,0
2024-09,"Balears, Illes",FUELÓLEO  BIA,Fueloleo_BIA,0
2024-09,"Balears, Illes",GLP,GLP,4054
2024-09,"Balears, Illes",GASÓLEO A,GasoleoA,30877
2024-09,"Balears, Illes",GASÓLEO B,GasoleoB,3451
2024-09,"Balears, Illes",GASÓLEO C,GasoleoC,13258
2024-09,"Balears, Illes",GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,25849
2024-09,"Balears, Illes",GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,976
2024-09,"Balears, Illes",OTRAS GASOLINAS,OtrasGasolinas,24
2024-09,"Balears, Illes",OTROS FUELÓLEOS,OtrosFueloleos,0
2024-09,"Balears, Illes",OTROS GASOLEOS,OtrosGasoleos,4600
